location,subject,time,value
Italy,Health,2005,6.822214231
Italy,Health,2005,6.822214231
Italy,Housing InFrancestructure,2005,0.641468503
Italy,Housing InFrancestructure,2005,0.641468503
Italy,Public Security,2005,1.910573485
Italy,Public Security,2005,1.910573485
Italy,Public Services,2005,9.364334118
Italy,Public Services,2005,9.364334118
Italy,Social protection,2005,17.17862453
Italy,Social protection,2005,17.17862453
Italy,Culture & Religion,2006,0.692599435
Italy,Culture & Religion,2006,0.692599435
Italy,Defence,2006,1.207197743
Italy,Defence,2006,1.207197743
Italy,Economic Aaffairs,2006,5.057839095
Italy,Economic Aaffairs,2006,5.057839095
Italy,Education,2006,4.372923116
Italy,Education,2006,4.372923116
Italy,Environment,2006,0.691124572
Italy,Environment,2006,0.691124572
Italy,Health,2006,6.900168147
Italy,Health,2006,6.900168147
Italy,Housing InFrancestructure,2006,0.629611844
Italy,Housing InFrancestructure,2006,0.629611844
Italy,Public Security,2006,1.825287624
Italy,Public Security,2006,1.825287624
Italy,Public Services,2006,9.163084274
Italy,Public Services,2006,9.163084274
Italy,Social protection,2006,17.2537694
Italy,Social protection,2006,17.2537694
Italy,Culture & Religion,2007,0.721148934
Italy,Culture & Religion,2007,0.721148934
Italy,Defence,2007,1.194731515
Italy,Defence,2007,1.194731515
Italy,Economic Aaffairs,2007,4.026870034
Italy,Economic Aaffairs,2007,4.026870034
Italy,Education,2007,4.420463256
Italy,Education,2007,4.420463256
Italy,Environment,2007,0.744779761
Italy,Environment,2007,0.744779761
Italy,Health,2007,6.680229209
Italy,Health,2007,6.680229209
Italy,Housing InFrancestructure,2007,0.645432445
Italy,Housing InFrancestructure,2007,0.645432445
Italy,Public Security,2007,1.801231305
Italy,Public Security,2007,1.801231305
Italy,Public Services,2007,9.149328621
Italy,Public Services,2007,9.149328621
Italy,Social protection,2007,17.39943492
Italy,Social protection,2007,17.39943492
Italy,Culture & Religion,2008,0.712420118
Italy,Culture & Religion,2008,0.712420118
Italy,Defence,2008,1.311657072
Italy,Defence,2008,1.311657072
Italy,Economic Aaffairs,2008,3.888277666
Italy,Economic Aaffairs,2008,3.888277666
Italy,Education,2008,4.286165092
Italy,Education,2008,4.286165092
Italy,Environment,2008,0.781767399
Italy,Environment,2008,0.781767399
Italy,Health,2008,7.009528122
Italy,Health,2008,7.009528122
Italy,Housing InFrancestructure,2008,0.638572622
Italy,Housing InFrancestructure,2008,0.638572622
Italy,Public Security,2008,1.754290195
Italy,Public Security,2008,1.754290195
Italy,Public Services,2008,9.476586485
Italy,Public Services,2008,9.476586485
Italy,Social protection,2008,17.97436086
Italy,Social protection,2008,17.97436086
Italy,Culture & Religion,2009,0.746093262
Italy,Culture & Religion,2009,0.746093262
Italy,Defence,2009,1.493353108
Italy,Defence,2009,1.493353108
Italy,Economic Aaffairs,2009,4.41864253
Italy,Economic Aaffairs,2009,4.41864253
Italy,Education,2009,4.529398178
Italy,Education,2009,4.529398178
Italy,Environment,2009,0.837530549
Italy,Environment,2009,0.837530549
Italy,Health,2009,7.420609427
Italy,Health,2009,7.420609427
Italy,Housing InFrancestructure,2009,0.734801499
Italy,Housing InFrancestructure,2009,0.734801499
Italy,Public Security,2009,1.950666344
Italy,Public Security,2009,1.950666344
Italy,Public Services,2009,9.257216917
Italy,Public Services,2009,9.257216917
Italy,Social protection,2009,19.72260811
Italy,Social protection,2009,19.72260811
Italy,Culture & Religion,2010,0.666532446
Italy,Culture & Religion,2010,0.666532446
Italy,Defence,2010,1.36959487
Italy,Defence,2010,1.36959487
Italy,Economic Aaffairs,2010,3.989221236
Italy,Economic Aaffairs,2010,3.989221236
Italy,Education,2010,4.346595631
Italy,Education,2010,4.346595631
Italy,Environment,2010,0.835547206
Italy,Environment,2010,0.835547206
Italy,Health,2010,7.386242262
Italy,Health,2010,7.386242262
Italy,Housing InFrancestructure,2010,0.755486603
Italy,Housing InFrancestructure,2010,0.755486603
Italy,Public Security,2010,1.925674715
Italy,Public Security,2010,1.925674715
Italy,Public Services,2010,8.964180886
Italy,Public Services,2010,8.964180886
Italy,Social protection,2010,19.68870203
Italy,Social protection,2010,19.68870203
Italy,Culture & Religion,2011,0.643545879
Italy,Culture & Religion,2011,0.643545879
Italy,Defence,2011,1.364786708
Italy,Defence,2011,1.364786708
Italy,Economic Aaffairs,2011,3.923231081
Italy,Economic Aaffairs,2011,3.923231081
Italy,Education,2011,4.060637725
Italy,Education,2011,4.060637725
Italy,Environment,2011,0.851247953
Italy,Environment,2011,0.851247953
Italy,Health,2011,7.112150872
Italy,Health,2011,7.112150872
Italy,Housing InFrancestructure,2011,0.645941625
Italy,Housing InFrancestructure,2011,0.645941625
Italy,Public Security,2011,1.918476951
Italy,Public Security,2011,1.918476951
Italy,Public Services,2011,9.112143836
Italy,Public Services,2011,9.112143836
Italy,Social protection,2011,19.54225119
Italy,Social protection,2011,19.54225119
Italy,Culture & Religion,2012,0.611416678
Italy,Culture & Religion,2012,0.611416678
Italy,Defence,2012,1.282783169
Italy,Defence,2012,1.282783169
Italy,Economic Aaffairs,2012,3.963133266
Italy,Economic Aaffairs,2012,3.963133266
Italy,Education,2012,4.056271561
Italy,Education,2012,4.056271561
Italy,Environment,2012,0.859539214
Italy,Environment,2012,0.859539214
Italy,Health,2012,7.112160633
Italy,Health,2012,7.112160633
Italy,Housing InFrancestructure,2012,0.684547077
Italy,Housing InFrancestructure,2012,0.684547077
Italy,Public Security,2012,1.872246567
Italy,Public Security,2012,1.872246567
Italy,Public Services,2012,9.893996936
Italy,Public Services,2012,9.893996936
Italy,Social protection,2012,20.25396238
Italy,Social protection,2012,20.25396238
Italy,Culture & Religion,2013,0.667058833
Italy,Culture & Religion,2013,0.667058833
Italy,Defence,2013,1.223499246
Italy,Defence,2013,1.223499246
Italy,Economic Aaffairs,2013,3.967505715
Italy,Economic Aaffairs,2013,3.967505715
Italy,Education,2013,4.086928964
Italy,Education,2013,4.086928964
Italy,Environment,2013,0.923701007
Italy,Environment,2013,0.923701007
Italy,Health,2013,7.118022475
Italy,Health,2013,7.118022475
Italy,Housing InFrancestructure,2013,0.572561932
Italy,Housing InFrancestructure,2013,0.572561932
Italy,Public Security,2013,1.891302149
Italy,Public Security,2013,1.891302149
Italy,Public Services,2013,9.592675572
Italy,Public Services,2013,9.592675572
Italy,Social protection,2013,20.90824543
Italy,Social protection,2013,20.90824543
Italy,Culture & Religion,2014,0.654305233
Italy,Culture & Religion,2014,0.654305233
Italy,Defence,2014,1.188517478
Italy,Defence,2014,1.188517478
Italy,Economic Aaffairs,2014,4.026248896
Italy,Economic Aaffairs,2014,4.026248896
Italy,Education,2014,4.03916516
Italy,Education,2014,4.03916516
Italy,Environment,2014,0.899775692
Italy,Environment,2014,0.899775692
Italy,Health,2014,7.124714331
Italy,Health,2014,7.124714331
Italy,Housing InFrancestructure,2014,0.50662232
Italy,Housing InFrancestructure,2014,0.50662232
Italy,Public Security,2014,1.852519126
Italy,Public Security,2014,1.852519126
Italy,Public Services,2014,9.444726011
Italy,Public Services,2014,9.444726011
Italy,Social protection,2014,21.11889009
Italy,Social protection,2014,21.11889009
Italy,Culture & Religion,2015,0.689193557
Italy,Culture & Religion,2015,0.689193557
Italy,Defence,2015,1.190681153
Italy,Defence,2015,1.190681153
Italy,Economic Aaffairs,2015,4.276508664
Italy,Economic Aaffairs,2015,4.276508664
Italy,Education,2015,3.997867527
Italy,Education,2015,3.997867527
Italy,Environment,2015,0.9022838
Italy,Environment,2015,0.9022838
Italy,Health,2015,7.031784723
Italy,Health,2015,7.031784723
Italy,Housing InFrancestructure,2015,0.502979723
Italy,Housing InFrancestructure,2015,0.502979723
Italy,Public Security,2015,1.851808222
Italy,Public Security,2015,1.851808222
Italy,Public Services,2015,8.594229032
Italy,Public Services,2015,8.594229032
Italy,Social protection,2015,21.27978591
Italy,Social protection,2015,21.27978591
Italy,Culture & Religion,2016,0.769294819
Italy,Culture & Religion,2016,0.769294819
Italy,Defence,2016,1.295858654
Italy,Defence,2016,1.295858654
Italy,Economic Aaffairs,2016,3.964484215
Italy,Economic Aaffairs,2016,3.964484215
Italy,Education,2016,3.858462632
Italy,Education,2016,3.858462632
Italy,Environment,2016,0.90394618
Italy,Environment,2016,0.90394618
Italy,Health,2016,6.910715427
Italy,Health,2016,6.910715427
Italy,Housing InFrancestructure,2016,0.428880564
Italy,Housing InFrancestructure,2016,0.428880564
Italy,Public Security,2016,1.812197146
Italy,Public Security,2016,1.812197146
Italy,Public Services,2016,8.257464912
Italy,Public Services,2016,8.257464912
Italy,Social protection,2016,20.87709375
Italy,Social protection,2016,20.87709375
Italy,Culture & Religion,2017,0.752225853
Italy,Culture & Religion,2017,0.752225853
Italy,Defence,2017,1.282972036
Italy,Defence,2017,1.282972036
Italy,Economic Aaffairs,2017,4.218156381
Italy,Economic Aaffairs,2017,4.218156381
Italy,Education,2017,3.860553839
Italy,Education,2017,3.860553839
Italy,Environment,2017,0.871419022
Italy,Environment,2017,0.871419022
Italy,Health,2017,6.817257333
Italy,Health,2017,6.817257333
Italy,Housing InFrancestructure,2017,0.40795977
Italy,Housing InFrancestructure,2017,0.40795977
Italy,Public Security,2017,1.810211352
Italy,Public Security,2017,1.810211352
Italy,Public Services,2017,8.053528726
Italy,Public Services,2017,8.053528726
Italy,Social protection,2017,20.68907576
Italy,Social protection,2017,20.68907576
Italy,Culture & Religion,2018,0.778055124
Italy,Culture & Religion,2018,0.778055124
Italy,Defence,2018,1.252857076
Italy,Defence,2018,1.252857076
Italy,Economic Aaffairs,2018,4.058967889
Italy,Economic Aaffairs,2018,4.058967889
Italy,Education,2018,3.925377974
Italy,Education,2018,3.925377974
Italy,Environment,2018,0.863106918
Italy,Environment,2018,0.863106918
Italy,Health,2018,6.812329202
Italy,Health,2018,6.812329202
Italy,Housing InFrancestructure,2018,0.426308994
Italy,Housing InFrancestructure,2018,0.426308994
Italy,Public Security,2018,1.847982535
Italy,Public Security,2018,1.847982535
Italy,Public Services,2018,7.771913962
Italy,Public Services,2018,7.771913962
Italy,Social protection,2018,20.65698418
Italy,Social protection,2018,20.65698418
Italy,Culture & Religion,2019,0.784009783
Italy,Culture & Religion,2019,0.784009783
Italy,Defence,2019,1.262183449
Italy,Defence,2019,1.262183449
Italy,Economic Aaffairs,2019,4.131626192
Italy,Economic Aaffairs,2019,4.131626192
Italy,Education,2019,3.900245374
Italy,Education,2019,3.900245374
Italy,Environment,2019,0.897560096
Italy,Environment,2019,0.897560096
Italy,Health,2019,6.807285899
Italy,Health,2019,6.807285899
Italy,Housing InFrancestructure,2019,0.483322141
Italy,Housing InFrancestructure,2019,0.483322141
Italy,Public Security,2019,1.826344997
Italy,Public Security,2019,1.826344997
Italy,Public Services,2019,7.328255917
Italy,Public Services,2019,7.328255917
Italy,Social protection,2019,21.05052825
Italy,Social protection,2019,21.05052825
Italy,Culture & Religion,2020,0.805837905
Italy,Culture & Religion,2020,0.805837905
Italy,Defence,2020,1.359285998
Italy,Defence,2020,1.359285998
Italy,Economic Aaffairs,2020,5.977752279
Italy,Economic Aaffairs,2020,5.977752279
Italy,Education,2020,4.255977975
Italy,Education,2020,4.255977975
Italy,Environment,2020,0.979328812
Italy,Environment,2020,0.979328812
Italy,Health,2020,7.866413988
Italy,Health,2020,7.866413988
Italy,Housing InFrancestructure,2020,0.500246864
Italy,Housing InFrancestructure,2020,0.500246864
Italy,Public Security,2020,1.999289928
Italy,Public Security,2020,1.999289928
Italy,Public Services,2020,7.968626805
Italy,Public Services,2020,7.968626805
Italy,Social protection,2020,25.08180938
Italy,Social protection,2020,25.08180938
Italy,Culture & Religion,2021,0.811081549
Italy,Culture & Religion,2021,0.811081549
Italy,Defence,2021,1.360555043
Italy,Defence,2021,1.360555043
Italy,Economic Aaffairs,2021,6.407229808
Italy,Economic Aaffairs,2021,6.407229808
Italy,Education,2021,4.024551889
Italy,Education,2021,4.024551889
Italy,Environment,2021,0.931108251
Italy,Environment,2021,0.931108251
Italy,Health,2021,7.434598672
Italy,Health,2021,7.434598672
Italy,Housing InFrancestructure,2021,0.51347591
Italy,Housing InFrancestructure,2021,0.51347591
Italy,Public Security,2021,1.84849791
Italy,Public Security,2021,1.84849791
Italy,Public Services,2021,7.92594375
Italy,Public Services,2021,7.92594375
Italy,Social protection,2021,22.85824662
Italy,Social protection,2021,22.85824662
Korea,Culture & Religion,1970,0.164485447
Korea,Culture & Religion,1970,0.164485447
Korea,Defence,1970,2.553100193
Korea,Defence,1970,2.553100193
Korea,Economic Aaffairs,1970,5.646141744
Korea,Economic Aaffairs,1970,5.646141744
Korea,Education,1970,4.283773153
Korea,Education,1970,4.283773153
Korea,Environment,1970,0.550668669
Korea,Environment,1970,0.550668669
Korea,Health,1970,0.225273546
Korea,Health,1970,0.225273546
Korea,Housing InFrancestructure,1970,1.390974755
Korea,Housing InFrancestructure,1970,1.390974755
Korea,Public Security,1970,1.183580062
Korea,Public Security,1970,1.183580062
Korea,Public Services,1970,2.613888293
Korea,Public Services,1970,2.613888293
Korea,Social protection,1970,0.668669098
Korea,Social protection,1970,0.668669098
Korea,Culture & Religion,1971,0.203606748
Korea,Culture & Religion,1971,0.203606748
Korea,Defence,1971,2.798138453
Korea,Defence,1971,2.798138453
Korea,Economic Aaffairs,1971,5.59045957
Korea,Economic Aaffairs,1971,5.59045957
Korea,Education,1971,4.575334497
Korea,Education,1971,4.575334497
Korea,Environment,1971,0.596276905
Korea,Environment,1971,0.596276905
Korea,Health,1971,0.221058755
Korea,Health,1971,0.221058755
Korea,Housing InFrancestructure,1971,1.40779523
Korea,Housing InFrancestructure,1971,1.40779523
Korea,Public Security,1971,1.146015125
Korea,Public Security,1971,1.146015125
Korea,Public Services,1971,2.803955788
Korea,Public Services,1971,2.803955788
Korea,Social protection,1971,0.721349622
Korea,Social protection,1971,0.721349622
Korea,Culture & Religion,1972,0.220259156
Korea,Culture & Religion,1972,0.220259156
Korea,Defence,1972,2.90320313
Korea,Defence,1972,2.90320313
Korea,Economic Aaffairs,1972,4.714483211
Korea,Economic Aaffairs,1972,4.714483211
Korea,Education,1972,4.320828549
Korea,Education,1972,4.320828549
Korea,Environment,1972,0.51315697
Korea,Environment,1972,0.51315697
Korea,Health,1972,0.215572791
Korea,Health,1972,0.215572791
Korea,Housing InFrancestructure,1972,1.12004124
Korea,Housing InFrancestructure,1972,1.12004124
Korea,Public Security,1972,1.14815943
Korea,Public Security,1972,1.14815943
Korea,Public Services,1972,3.041450899
Korea,Public Services,1972,3.041450899
Korea,Social protection,1972,0.881036624
Korea,Social protection,1972,0.881036624
Korea,Culture & Religion,1973,0.166446547
Korea,Culture & Religion,1973,0.166446547
Korea,Defence,1973,2.507553417
Korea,Defence,1973,2.507553417
Korea,Economic Aaffairs,1973,5.532538491
Korea,Economic Aaffairs,1973,5.532538491
Korea,Education,1973,3.611166392
Korea,Education,1973,3.611166392
Korea,Environment,1973,0.551806488
Korea,Environment,1973,0.551806488
Korea,Health,1973,0.188156966
Korea,Health,1973,0.188156966
Korea,Housing InFrancestructure,1973,0.900982396
Korea,Housing InFrancestructure,1973,0.900982396
Korea,Public Security,1973,0.9046008
Korea,Public Security,1973,0.9046008
Korea,Public Services,1973,2.829591301
Korea,Public Services,1973,2.829591301
Korea,Social protection,1973,0.711016229
Korea,Social protection,1973,0.711016229
Korea,Culture & Religion,1974,0.209993675
Korea,Culture & Religion,1974,0.209993675
Korea,Defence,1974,3.693864643
Korea,Defence,1974,3.693864643
Korea,Economic Aaffairs,1974,4.756483238
